AYDINLATMA,MESKEN,SANAYI,TARIMSAL_SULAMA,TICARETHANE,TUKETIM_GENEL_TOPLAM,TUKETIM_PAYI(%),BIYOKUTLE_LISANSSIZ,GUNES_LISANSSIZ,HIDROLIK_LISANSSIZ,RUZGAR_LISANSSIZ,LISANSSIZ_GENEL_TOPLAM,URETIM_LISANSLI,LISANSLI_ORAN,NUFUS,GSYH,ENLEM,BOYLAM,KUZEYDOĞU_SINIR_ENLEM,KUZEYDOĞU_SINIR_BOYLAM,GUNEYBATI_SINIR_ENLEM,GUNEYBATI_SINIR_BOYLAM,ALAN,TARIH,ILLER,BOLGE,YEAR
2065.81,16202.23,6017.51,249.96,10638.82,35174.32,0.0016,0,3802.54,0,0,3802.54,4717.65,0.02,510626,1424379267,39.7216667,43.0566667,39.748605,43.085241,39.688144,43.001778,11099,2022-07-01,AGRI,DOGU ANADOLU BOLGESI,2022
2294.27,17229.49,18713.06,77679.63,23601.85,139518.31,0.0064,0,24414.32,0,0,24414.32,6475.86,0.02,433055,1424379267,38.36869,34.03698,38.446724,34.088698,38.297012,33.932515,7659,2022-07-01,AKSARAY,IC ANADOLU BOLGESI,2022
2314.29,18482.08,12778.87,6253.98,12743.87,52573.07,0.0024,0,6709.4,1422.27,108.18,8239.85,86336.44,0.32,338267,1424379267,40.65,35.8333333,40.672834,35.856321,40.636911,35.789091,5628,2022-07-01,AMASYA,KARADENIZ BOLGESI,2022
20404.56,329231.44,316729.03,35305.22,396701.55,1098371.81,0.0505,275.12,82567.7,352.7,0,83195.52,603937.55,2.22,5782285,1424379267,39.92077,32.85411,40.100981,33.024866,39.722821,32.499097,25632,2022-07-01,ANKARA,IC ANADOLU BOLGESI,2022
14572.38,281287.33,135229.15,30325.19,592563.2,1053977.26,0.0484,0,36406.29,0,0,36406.29,483047.05,1.78,2688004,1424379267,36.88414,30.70563,36.975178,30.840953,36.785866,30.516095,20177,2022-07-01,ANTALYA,AKDENIZ BOLGESI,2022
924.29,4449.39,137.31,0.35,4921.89,10433.22,0.0005,0,854.12,0,0,854.12,46420.41,0.17,92481,1424379267,41.110481,42.702171,41.121467,42.717129,41.09891,42.686418,4934,2022-07-01,ARDAHAN,DOGU ANADOLU BOLGESI,2022
2808.55,10935,11077.58,11.2,8669.51,33501.83,0.0015,0,0.4035,0,0,0.4,445720.08,1.64,169403,1424379267,41.1833333,41.8166667,41.207078,41.854799,41.155415,41.777361,7393,2022-07-01,ARTVIN,KARADENIZ BOLGESI,2022
6103.3,94806.13,61434,20226.34,104161.47,286731.24,0.0132,0,27241.6,0,0,27241.6,645178.18,2.37,1148241,1424379267,37.8444,27.8458,37.870997,27.885355,37.819573,27.790522,8116,2022-07-01,AYDIN,EGE BOLGESI,2022
7581.64,85112.75,139153.86,20309.71,76496.6,328654.58,0.0151,0,23936.4,0,4952.76,28889.16,1266079.49,4.66,1257590,1424379267,39.648369,27.88261,39.693666,27.95241,39.612411,27.838313,14583,2022-07-01,BALIKESIR,MARMARA BOLGESI,2022
1678.95,11282.75,36332.61,199.87,8523.57,58017.75,0.0027,0,128.74,0,0,128.74,4003.4,0.01,203351,1424379267,41.6344444,32.3375,41.656542,32.37105,41.613513,32.297457,2330,2022-07-01,BARTIN,KARADENIZ BOLGESI,2022
2021.89,29006.76,25443.2,5425.64,26977.78,88875.27,0.0041,0,4165.74,0,0,4165.74,15337.5,0.06,634491,1424379267,37.881168,41.13509,37.947274,41.17603,37.85657,41.080591,4477,2022-07-01,BATMAN,GUNEYDOGU ANADOLU BOLGESI,2022
757.07,4209.94,332.34,46.04,3107.6,8452.99,0.0004,0,3453.8,0,0,3453.8,10042.56,0.04,84241,1424379267,40.255169,40.22488,40.272636,40.238261,40.242881,40.208762,3746,2022-07-01,BAYBURT,KARADENIZ BOLGESI,2022
1472.95,10343.98,151964.93,2543.12,10506.01,176831,0.0081,0,19850.68,0,0,19850.68,47873.73,0.18,228673,1424379267,40.150131,29.983061,40.197617,30.013592,40.106243,29.956657,4179,2022-07-01,BILECIK,MARMARA BOLGESI,2022
1185.33,10686.17,5301.01,132.12,9355.5,26660.12,0.0012,0,5941.96,0,0,5941.96,158533.12,0.58,282556,1424379267,38.885349,40.498291,38.897963,40.525929,38.872987,40.477258,8003,2022-07-01,BINGOL,DOGU ANADOLU BOLGESI,2022
1989.11,10255.31,1579.99,12314.91,12239.65,38378.97,0.0018,0,8124.55,0,0,8124.55,12499.08,0.05,353988,1424379267,38.4,42.1166667,38.453638,42.148879,38.385312,42.09384,8294,2022-07-01,BITLIS,DOGU ANADOLU BOLGESI,2022
2090.46,16703.48,44602.22,6549.09,18017.79,87963.05,0.004,0,1797.53,0,0,1797.53,265615.11,0.98,320824,1424379267,40.739479,31.611561,40.758004,31.658418,40.716802,31.573324,8313,2022-07-01,BOLU,KARADENIZ BOLGESI,2022
2053.43,14400.06,42606.3,8816.86,12379.56,80256.21,0.0037,0,16501.54,0,0,16501.54,34560.31,0.13,273799,1424379267,37.726909,30.288876,37.76375,30.336662,37.691433,30.191757,7175,2022-07-01,BURDUR,AKDENIZ BOLGESI,2022
10180.59,163302.63,608138.84,24642.31,176232.16,982496.53,0.0452,0,13441.57,498.67,624.92,14565.16,731950.18,2.69,3194720,1424379267,40.18257,29.06687,40.297194,29.211237,40.162997,28.85963,10813,2022-07-01,BURSA,MARMARA BOLGESI,2022
3318.91,34346.34,33717.28,9641.25,42674.57,123698.35,0.0057,0,3587.82,0,3897.63,7485.45,2475660.39,9.11,559383,1424379267,40.155312,26.41416,40.199462,26.457106,40.088086,26.378026,9817,2022-07-01,CANAKKALE,MARMARA BOLGESI,2022
1609.74,8685.7,22023.98,451.7,7284.12,40055.23,0.0018,0,13124.9,0,0,13124.9,4975.2,0.02,195766,1424379267,40.6,33.6166667,40.655159,33.684853,40.557709,33.596571,7542,2022-07-01,CANKIRI,IC ANADOLU BOLGESI,2022
3103.26,26326.91,16039.24,5356.91,18690.77,69517.09,0.0032,0,29880.93,0,0,29880.93,83335.62,0.31,524130,1424379267,40.5505556,34.9555556,40.609317,35.006438,40.495214,34.887634,12428,2022-07-01,CORUM,KARADENIZ BOLGESI,2022
6232.34,61836.83,150955.02,26204.9,68145.91,313374.99,0.0144,0,38067.74,0,0,38067.74,324982.65,1.2,1056332,1424379267,37.77652,29.08639,37.847366,29.188915,37.716171,28.981373,12134,2022-07-01,DENIZLI,EGE BOLGESI,2022
4673.67,75908.94,59577.98,127595.45,65996.26,333752.29,0.0153,0,27074.99,0,0,27074.99,503572.53,1.85,1804880,1424379267,37.91441,40.230629,37.976174,40.245803,37.879624,40.106159,15101,2022-07-01,DIYARBAKIR,GUNEYDOGU ANADOLU BOLGESI,2022
2152.35,21364.12,54984.96,1064.87,18052.03,97618.32,0.0045,0,251.05,0,0,251.05,26669.61,0.1,405131,1424379267,40.843849,31.15654,40.891762,31.195807,40.824717,31.106662,2492,2022-07-01,DUZCE,KARADENIZ BOLGESI,2022
2725.56,31274.5,31040.77,1680.4,28392.81,95114.04,0.0044,0,1689.8,0,76.51,1766.31,42298.58,0.16,414714,1424379267,41.6666667,26.5666667,41.697939,26.603093,41.649935,26.514059,6145,2022-07-01,EDIRNE,MARMARA BOLGESI,2022
2976.78,27919.86,37355.46,7551.14,32952.27,108755.51,0.005,0,41195.25,0,0,41195.25,366817.22,1.35,591497,1424379267,38.680969,39.226398,38.713568,39.277314,38.630564,39.133405,9383,2022-07-01,ELAZIG,DOGU ANADOLU BOLGESI,2022
1831.4,11531.77,7844.43,3033.56,11900.31,36141.48,0.0017,0,11372.32,0,0,11372.32,55928.26,0.21,239223,1424379267,39.75,39.5,39.769164,39.531743,39.729884,39.460253,11815,2022-07-01,ERZINCAN,DOGU ANADOLU BOLGESI,2022
4624.09,32198.25,4976.41,1493.68,29574.88,72867.31,0.0033,0,22029.1,0,0,22029.1,95396.96,0.35,749754,1424379267,39.9043189,41.2678853,39.954533,41.303594,39.866715,41.177093,25006,2022-07-01,ERZURUM,DOGU ANADOLU BOLGESI,2022
3462.69,47367.86,139557.04,54006.01,45522.52,289916.12,0.0133,4876.29,36189.24,0,0,41065.54,63359.64,0.23,906617,1424379267,39.784302,30.51922,39.816793,30.66769,39.724752,30.414084,13960,2022-07-01,ESKISEHIR,IC ANADOLU BOLGESI,2022
6503.13,118950.06,376283.21,23112.04,103108.73,627957.16,0.0289,0,38894.98,0,0,38894.98,47203.23,0.17,2154051,1424379267,37.06622,37.38332,37.113722,37.466958,37.005947,37.303709,6803,2022-07-01,GAZIANTEP,GUNEYDOGU ANADOLU BOLGESI,2022
4666.69,26370.13,6952.02,40.04,20155.22,58184.09,0.0027,0,1255.38,0,0,1255.38,137044.89,0.5,450862,1424379267,40.912811,38.38953,40.927995,38.450044,40.877876,38.309018,6972,2022-07-01,GIRESUN,KARADENIZ BOLGESI,2022
1888.93,6581,17553.24,84.85,5378.83,31486.85,0.0014,0,414.81,0,0,414.81,145212.77,0.53,144544,1424379267,40.4602778,39.4813889,40.471359,39.520641,40.430201,39.446914,6668,2022-07-01,GUMUSHANE,KARADENIZ BOLGESI,2022
1140.16,10123.65,213.76,16.07,10169.75,21663.39,0.001,0,0,0,0,0,9458.94,0.03,275333,1424379267,37.5833333,43.7333333,37.601656,43.762257,37.551549,43.69809,7095,2022-07-01,HAKKARI,DOGU ANADOLU BOLGESI,2022
8230.53,104151.89,171687.82,35454.28,79177.32,398701.84,0.0183,0,6803.33,0,351.4,7154.73,1431115.64,5.27,1686043,1424379267,36.4018488,36.3498097,37.014921,36.697535,35.812692,35.779375,5524,2022-07-01,HATAY,AKDENIZ BOLGESI,2022
1405.15,7993.62,969.04,109.53,7977.35,18454.69,0.0008,0,375.58,0,0,375.58,3485.11,0.01,203594,1424379267,39.9166667,44.0333333,39.950163,44.092825,39.884109,43.980729,3664,2022-07-01,IGDIR,DOGU ANADOLU BOLGESI,2022
2824.5,24277.62,22470.42,13670.68,24802.51,88045.74,0.004,0,34645.1,0,0,34645.1,33109.49,0.12,445325,1424379267,37.7666667,30.55,37.830719,30.609197,37.73988,30.503673,8946,2022-07-01,ISPARTA,AKDENIZ BOLGESI,2022
36149.57,962208.03,910299.25,969.27,1406289.1,3315915.22,0.1524,0,2659.22,0,525.15,3184.37,783592.52,2.88,15907951,1424379267,41.00527,28.97696,41.320786,29.456456,40.80275,27.971307,5461,2022-07-01,ISTANBUL,MARMARA BOLGESI,2022
16161.65,380057.46,526078.52,85911.62,407585.99,1415795.24,0.0651,0,66703.37,0,1225.2,67928.57,1670720.48,6.15,4462056,1424379267,38.41885,27.12872,38.506773,27.304415,38.343157,27.017192,11891,2022-07-01,IZMIR,EGE BOLGESI,2022
5521.34,53472.52,191824.77,17496.92,51086.7,319402.24,0.0147,0,52543.78,0,0,52543.78,872626.93,3.21,1177436,1424379267,37.5833333,36.9333333,37.605261,36.997678,37.530309,36.829703,14520,2022-07-01,KAHRAMANMARAS,AKDENIZ BOLGESI,2022
1707.35,11977.97,19115.9,310.52,10075.03,43186.76,0.002,0,2713.52,0,0,2713.52,78672.85,0.29,252058,1424379267,41.2,32.6333333,41.238129,32.675518,41.163014,32.592582,4142,2022-07-01,KARABUK,KARADENIZ BOLGESI,2022
1393.39,10618.9,20224.36,70315.02,22579.33,125131,0.0058,0,17967.69,0,0,17967.69,156046.68,0.57,260838,1424379267,37.17593,33.228748,37.229373,33.334244,37.148257,33.166003,8678,2022-07-01,KARAMAN,IC ANADOLU BOLGESI,2022
1281.97,10382.88,2268.42,-1.66,8272.49,22204.09,0.001,0,1364.23,0,0,1364.23,66039.66,0.24,274829,1424379267,40.59267,43.077831,40.624843,43.1339,40.577484,43.056432,10193,2022-07-01,KARS,DOGU ANADOLU BOLGESI,2022
3322.17,19763.88,52772.9,515.43,15935.6,92309.98,0.0042,3.54,2168.25,0,0,2171.8,14290.86,0.05,378115,1424379267,41.38871,33.78273,41.436059,33.814989,41.350668,33.752901,13064,2022-07-01,KASTAMONU,KARADENIZ BOLGESI,2022
7699.42,71156.99,128489.16,55998.8,62296.03,325640.41,0.015,0,83192.58,0,0,83192.58,147910.85,0.54,1441523,1424379267,38.7333333,35.4833333,38.818797,35.627675,38.622002,35.304324,16970,2022-07-01,KAYSERI,IC ANADOLU BOLGESI,2022
783.42,9205.18,19735.84,3207.42,9420.71,42352.56,0.0019,430.43,5215.22,0,0,5645.65,0,0,147919,1424379267,36.718399,37.12122,36.747819,37.159541,36.702673,37.085183,1412,2022-07-01,KILIS,GUNEYDOGU ANADOLU BOLGESI,2022
1670.34,13873.49,14222.66,728.16,11944.07,42438.72,0.002,0,11123.91,0,0,11123.91,729897.17,2.69,277046,1424379267,39.846821,33.515251,39.872843,33.597968,39.813802,33.468289,4791,2022-07-01,KIRIKKALE,IC ANADOLU BOLGESI,2022
2635.63,48581.18,149335.52,172.18,27103.78,227828.28,0.0105,0,532.4,0,0,532.4,242701.36,0.89,369347,1424379267,41.7333333,27.2166667,41.760054,27.24222,41.710615,27.182843,6459,2022-07-01,KIRKLARELI,MARMARA BOLGESI,2022
1637.52,10330.2,5816.19,8276.62,9977.46,36037.99,0.0017,432.2,11893.56,0,0,12325.76,93750.02,0.34,244519,1424379267,39.15,34.1666667,39.203939,34.217743,39.081293,34.125532,6584,2022-07-01,KIRSEHIR,IC ANADOLU BOLGESI,2022
6400.45,107044.69,641789.56,1749.99,120624.74,877609.44,0.0403,404.07,3882.11,1243.82,0,5530,360757.14,1.33,2079072,1424379267,40.8532704,29.8815203,41.20976,30.359684,40.532782,29.333462,3397,2022-07-01,KOCAELI,MARMARA BOLGESI,2022
11355,97849.72,165354.11,427286.22,166270.83,868115.88,0.0399,0,140712.12,0,24.03,140736.15,383256.83,1.41,2296347,1424379267,37.8666667,32.4833333,38.05063,32.680116,37.719031,32.338737,40838,2022-07-01,KONYA,IC ANADOLU BOLGESI,2022
3406.88,26431.96,92346.3,2284.61,20498.1,144967.84,0.0067,0,28038.05,0,0,28038.05,396373.34,1.46,580701,1424379267,39.4166667,29.9833333,39.442718,30.066503,39.379473,29.919199,11634,2022-07-01,KUTAHYA,EGE BOLGESI,2022
4015.71,36862.18,47044.49,15884.5,37102.75,140909.63,0.0065,792.06,26751.76,796.65,0,28340.47,35531.82,0.13,812580,1424379267,38.35519,38.30946,38.397559,38.453244,38.305123,38.232622,12259,2022-07-01,MALATYA,DOGU ANADOLU BOLGESI,2022
6069.38,81604.35,201326.72,99984.05,89804.28,478788.77,0.022,0,49321.16,0,0,49321.16,1273104.72,4.68,1468279,1424379267,38.619099,27.428921,38.642289,27.487976,38.602376,27.326086,13339,2022-07-01,MANISA,EGE BOLGESI,2022
3341.88,44003.51,31897.52,191279.92,29371.67,299894.51,0.0138,0,4650.21,0,0,4650.21,274050.36,1.01,870374,1424379267,37.3122361,40.735112,37.330554,40.764486,37.305109,40.716971,8780,2022-07-01,MARDIN,GUNEYDOGU ANADOLU BOLGESI,2022
9251.23,142015.01,156998.73,28787.24,134582.37,471634.58,0.0217,0,36311.76,0,0,36311.76,325028.32,1.2,1916432,1424379267,36.8,34.6333333,36.878272,34.716702,36.699503,34.457655,16010,2022-07-01,MERSIN,AKDENIZ BOLGESI,2022
5763.55,115641.73,41017.4,11059.76,231110.19,404592.62,0.0186,0,23794.72,0,0,23794.72,1068550.87,3.93,1048185,1424379267,37.2152778,28.3636111,37.22581,28.414498,37.194651,28.341279,12654,2022-07-01,MUGLA,EGE BOLGESI,2022
1989.76,13459.98,5958.05,594.15,9812.02,31813.96,0.0015,0,27.51,0,0,27.51,144701.32,0.53,399202,1424379267,38.7432926,41.5064823,38.783503,41.540625,38.718224,41.472306,8718,2022-07-01,MUS,DOGU ANADOLU BOLGESI,2022
2447.83,14498.24,9967.66,35562.43,16562.13,79038.29,0.0036,9.71,30011.97,0,0,30021.67,25051.22,0.09,310011,1424379267,38.62442,34.723969,38.684107,34.764759,38.589047,34.669752,5485,2022-07-01,NEVSEHIR,IC ANADOLU BOLGESI,2022
2496.87,15592.8,40119.21,41867.73,17986.81,118063.41,0.0054,0,26736.75,0,0,26736.75,13292.46,0.05,365419,1424379267,37.9666667,34.6833333,37.979913,34.691585,37.956992,34.661906,7234,2022-07-01,NIGDE,IC ANADOLU BOLGESI,2022
6230.89,43428.31,39471.54,47.24,25225.17,114403.16,0.0053,33.26,179.19,0,0,212.45,46148.88,0.17,763190,1424379267,40.9833333,37.8833333,41.02034,37.978976,40.931631,37.825992,5914,2022-07-01,ORDU,KARADENIZ BOLGESI,2022
2438,30441,263414.04,4932.27,25872.44,327097.74,0.015,0,16273.58,0,0,16273.58,401845.57,1.48,559405,1424379267,37.06805,36.261589,37.104061,36.287941,37.04694,36.208034,3320,2022-07-01,OSMANIYE,AKDENIZ BOLGESI,2022
3686.25,21532.5,26902.37,0.63,18912.07,71033.82,0.0033,0,0.05,1278.64,0,1278.69,127471.78,0.47,344016,1424379267,41.02005,40.523449,41.046492,40.586802,41.010782,40.478578,3835,2022-07-01,RIZE,KARADENIZ BOLGESI,2022
4770.54,62146.77,158855.43,6035.17,58797.2,290605.11,0.0134,0,855.52,0,0,855.52,491036.94,1.81,1080080,1424379267,40.7568793,30.378138,40.825518,30.439832,40.686199,30.322138,4824,2022-07-01,SAKARYA,MARMARA BOLGESI,2022
7780.62,73294.86,138078.98,8739.55,59009.99,286904,0.0132,0,4812.52,13.36,870.95,5696.83,682993.21,2.51,1368488,1424379267,41.292782,36.33128,41.344134,36.381205,41.235002,36.249519,9725,2022-07-01,SAMSUN,KARADENIZ BOLGESI,2022
5040.18,103435.58,55940.07,671929.16,67316.48,903661.47,0.0415,0,81179.64,0,0,81179.64,364429.36,1.34,2170110,1424379267,37.15,38.8,37.189639,38.840876,37.098274,38.767868,19242,2022-07-01,SANLIURFA,GUNEYDOGU ANADOLU BOLGESI,2022
1409.87,12812.24,17698.22,1410.22,11499.11,44829.67,0.0021,0,1726.08,0,0,1726.08,138597.74,0.51,331311,1424379267,37.94429,41.93288,37.95594,41.963658,37.909671,41.872547,5717,2022-07-01,SIIRT,GUNEYDOGU ANADOLU BOLGESI,2022
1981.74,14281.25,7532.03,154.17,9635.72,33584.92,0.0015,0,76.59,0,0,76.59,38381.6,0.14,220799,1424379267,42.0264222,35.1550745,42.032135,35.194947,42.012675,35.115957,5717,2022-07-01,SINOP,KARADENIZ BOLGESI,2022
1543.37,20155.5,5561.88,18601.46,28145.65,74007.85,0.0034,0,4794.78,0,0,4794.78,75732.17,0.28,557605,1424379267,37.5163889,42.4611111,37.533572,42.471127,37.500093,42.444631,7078,2022-07-01,SIRNAK,DOGU ANADOLU BOLGESI,2022
3944.4,30919.48,32951.82,11111.76,25077.44,104004.9,0.0048,0,19687.43,0,0,19687.43,280597.16,1.03,634924,1424379267,39.747662,37.017879,39.783669,37.061673,39.699024,36.919858,28164,2022-07-01,SIVAS,IC ANADOLU BOLGESI,2022
8847.88,47415.94,401836.48,767.36,69128.39,527996.06,0.0243,0,2161.52,0,1093.86,3255.37,389164.18,1.43,1142451,1424379267,40.9833333,27.5166667,40.996723,27.600252,40.937704,27.468993,6190,2022-07-01,TEKIRDAG,MARMARA BOLGESI,2022
3359.09,28100.11,18593.02,1887.55,20918.14,72857.9,0.0033,1148.03,3948.74,0,806.9,5903.67,204374.37,0.75,596454,1424379267,40.3166667,36.55,40.358932,36.593219,40.267868,36.469662,10042,2022-07-01,TOKAT,KARADENIZ BOLGESI,2022
7172.35,52434.56,22025,92.23,43689.45,125413.59,0.0058,0,246.21,0,0,246.21,134398.01,0.49,818023,1424379267,41,39.7333333,41.01237,39.82051,40.955736,39.652407,4628,2022-07-01,TRABZON,KARADENIZ BOLGESI,2022
785.62,3841.51,738.06,394.52,5008.31,10768.02,0.0005,0,263.59,0,0,263.59,27844.06,0.1,84366,1424379267,39.1079868,39.5401672,39.113477,39.55185,39.094534,39.530015,7582,2022-07-01,TUNCELI,DOGU ANADOLU BOLGESI,2022
2338.7,19778.75,103318.54,7327.32,17280.22,150043.53,0.0069,0,23173.93,0,0,23173.93,19626.63,0.07,375454,1424379267,38.682301,29.40819,38.71588,29.469838,38.630679,29.355936,5555,2022-07-01,USAK,EGE BOLGESI,2022
4841.74,33631.13,13392.36,1143.13,27864.45,80872.8,0.0037,0,7224.92,0,0,7224.92,32586.04,0.12,1128749,1424379267,38.4941667,43.38,38.580314,43.455356,38.42188,43.269524,20921,2022-07-01,VAN,DOGU ANADOLU BOLGESI,2022
1373.63,20551.91,27502.46,817.5,20380.7,70626.2,0.0032,698.27,44.11,0,0,742.38,134160.76,0.49,296333,1424379267,40.65,29.2666667,40.66806,29.316536,40.634138,29.210233,798,2022-07-01,YALOVA,MARMARA BOLGESI,2022
2764.61,19993.24,13019.17,22047.4,16327.02,74151.44,0.0034,0,15959.34,0,0,15959.34,7307.03,0.03,418442,1424379267,39.82,34.8044444,39.838423,34.858236,39.798968,34.771094,13690,2022-07-01,YOZGAT,IC ANADOLU BOLGESI,2022
4895.09,31116.51,34280.15,492.79,24308.3,95092.84,0.0044,0,921.76,0,0,921.76,1899170.71,6.99,588510,1424379267,41.456409,31.798731,41.480784,31.874425,41.425296,31.757052,3342,2022-07-01,ZONGULDAK,KARADENIZ BOLGESI,2022
9732.71,206745.54,354553.73,32793.05,172641.18,776466.21,0.0317,6.99,22398.51,0,0,22405.5,1876582.55,6.23,2274106,1424379267,37,35.3213333,37.072004,35.461995,36.935523,35.174706,13844,2022-08-01,ADANA,AKDENIZ BOLGESI,2022
2413.21,33044.04,45593.99,22848.52,26913.93,130813.69,0.0053,0,24536.42,0,0,24536.42,19829.74,0.07,635169,1424379267,37.7641667,38.2761667,37.825667,38.335465,37.717086,38.188188,7337,2022-08-01,ADIYAMAN,GUNEYDOGU ANADOLU BOLGESI,2022
5087.43,38483.09,63630.38,54869.64,44967.76,207038.29,0.0084,0,51435.7,0,0,51435.7,83247.53,0.28,747555,1424379267,38.76376,30.54034,38.802105,30.611167,38.714289,30.44232,14016,2022-08-01,AFYONKARAHISAR,EGE BOLGESI,2022
2045.58,16788.78,3630.11,488.24,11789.93,34742.64,0.0014,0,3599.3,0,0,3599.3,5601.79,0.02,510626,1424379267,39.7216667,43.0566667,39.748605,43.085241,39.688144,43.001778,11099,2022-08-01,AGRI,DOGU ANADOLU BOLGESI,2022
2557.05,29399.17,28403.77,92830.46,28299.13,181489.58,0.0074,0,20096.06,0,0,20096.06,5108.07,0.02,433055,1424379267,38.36869,34.03698,38.446724,34.088698,38.297012,33.932515,7659,2022-08-01,AKSARAY,IC ANADOLU BOLGESI,2022
2493.38,18420.46,13629.19,5759.23,15034.69,55336.95,0.0023,0,6899.43,0,53.87,6953.3,68610.39,0.23,338267,1424379267,40.65,35.8333333,40.672834,35.856321,40.636911,35.789091,5628,2022-08-01,AMASYA,KARADENIZ BOLGESI,2022
22160.56,332419.93,355027.15,43975.28,453440.22,1207023.14,0.0493,253.04,72236.92,0,0,72489.95,877448.82,2.91,5782285,1424379267,39.92077,32.85411,40.100981,33.024866,39.722821,32.499097,25632,2022-08-01,ANKARA,IC ANADOLU BOLGESI,2022
16254.43,338473.42,137329.73,30086.06,633301.23,1155444.86,0.0472,0,30810.35,0,0,30810.35,520106.27,1.73,2688004,1424379267,36.88414,30.70563,36.975178,30.840953,36.785866,30.516095,20177,2022-08-01,ANTALYA,AKDENIZ BOLGESI,2022
893.28,4457.01,112.07,0.16,5070.91,10533.44,0.0004,0,789.78,0,0,789.78,26340.65,0.09,92481,1424379267,41.110481,42.702171,41.121467,42.717129,41.09891,42.686418,4934,2022-08-01,ARDAHAN,DOGU ANADOLU BOLGESI,2022
2890.93,11172.98,11984.79,13.47,9767.88,35830.05,0.0015,0,0.2564,0,0,0.26,392201.07,1.3,169403,1424379267,41.1833333,41.8166667,41.207078,41.854799,41.155415,41.777361,7393,2022-08-01,ARTVIN,KARADENIZ BOLGESI,2022
6560.24,106352.6,67690.84,18795.29,111512.49,310911.47,0.0127,0,23152.89,0,0,23152.89,564697.68,1.88,1148241,1424379267,37.8444,27.8458,37.870997,27.885355,37.819573,27.790522,8116,2022-08-01,AYDIN,EGE BOLGESI,2022
8190.93,92002.67,158317.5,20308.13,83866.03,362685.25,0.0148,0,18179.52,0,3426.3,21605.82,1395000.16,4.63,1257590,1424379267,39.648369,27.88261,39.693666,27.95241,39.612411,27.838313,14583,2022-08-01,BALIKESIR,MARMARA BOLGESI,2022
1890.52,11895.6,34862.48,228.1,9337.5,58214.2,0.0024,0,61.83,0,0,61.83,468.37,0,203351,1424379267,41.6344444,32.3375,41.656542,32.37105,41.613513,32.297457,2330,2022-08-01,BARTIN,KARADENIZ BOLGESI,2022
2335.55,38190.6,25951.71,4654.28,32333.89,103466.02,0.0042,0,3773.97,0,0,3773.97,6189.37,0.02,634491,1424379267,37.881168,41.13509,37.947274,41.17603,37.85657,41.080591,4477,2022-08-01,BATMAN,GUNEYDOGU ANADOLU BOLGESI,2022
1011.88,4314.95,442.05,46.05,3584.93,9399.86,0.0004,0,3060.75,0,0,3060.75,6158.09,0.02,84241,1424379267,40.255169,40.22488,40.272636,40.238261,40.242881,40.208762,3746,2022-08-01,BAYBURT,KARADENIZ BOLGESI,2022
1671.11,10596.94,163519.21,2381.68,11989.81,190158.75,0.0078,0,15685.3,0,0,15685.3,35341.16,0.12,228673,1424379267,40.150131,29.983061,40.197617,30.013592,40.106243,29.956657,4179,2022-08-01,BILECIK,MARMARA BOLGESI,2022
1353.59,12091.15,5566.46,209.29,10861.25,30081.75,0.0012,0,5110.93,0,0,5110.93,214144.42,0.71,282556,1424379267,38.885349,40.498291,38.897963,40.525929,38.872987,40.477258,8003,2022-08-01,BINGOL,DOGU ANADOLU BOLGESI,2022
2227.74,12534.44,2253.6,19560.4,26428.09,63004.27,0.0026,0,5462.78,0,0,5462.78,11718.29,0.04,353988,1424379267,38.4,42.1166667,38.453638,42.148879,38.385312,42.09384,8294,2022-08-01,BITLIS,DOGU ANADOLU BOLGESI,2022
2318.48,17166.56,60704.69,7041.69,19621.11,106852.53,0.0044,0,923.38,0,0,923.38,266931.69,0.89,320824,1424379267,40.739479,31.611561,40.758004,31.658418,40.716802,31.573324,8313,2022-08-01,BOLU,KARADENIZ BOLGESI,2022
2305.31,14077.95,46460.66,11341.64,13770.26,87955.82,0.0036,0,14574.99,0,0,14574.99,34362.74,0.11,273799,1424379267,37.726909,30.288876,37.76375,30.336662,37.691433,30.191757,7175,2022-08-01,BURDUR,AKDENIZ BOLGESI,2022
10839.55,186293.21,733089.08,28845.84,211097.72,1170165.39,0.0478,0,9519.11,583.57,490.26,10592.94,1028509.73,3.42,3194720,1424379267,40.18257,29.06687,40.297194,29.211237,40.162997,28.85963,10813,2022-08-01,BURSA,MARMARA BOLGESI,2022
3601.56,39018.93,32276.98,10033.57,44366.13,129297.18,0.0053,0,2786.84,0,2909.17,5696.01,2716624.35,9.02,559383,1424379267,40.155312,26.41416,40.199462,26.457106,40.088086,26.378026,9817,2022-08-01,CANAKKALE,MARMARA BOLGESI,2022
1778.26,10749.81,26189.62,553.69,8328.46,47599.85,0.0019,0,11645.79,0,0,11645.79,4343.72,0.01,195766,1424379267,40.6,33.6166667,40.655159,33.684853,40.557709,33.596571,7542,2022-08-01,CANKIRI,IC ANADOLU BOLGESI,2022
3348.41,27160.69,20241.87,6544.17,22090.12,79385.26,0.0032,0,27336.55,0,0,27336.55,76839.81,0.26,524130,1424379267,40.5505556,34.9555556,40.609317,35.006438,40.495214,34.887634,12428,2022-08-01,CORUM,KARADENIZ BOLGESI,2022
